CD_DIST,NM_DIST,M >= 70 ANOS,F >= 70 ANOS,AREA_KM2,POP_TOTAL
250210205,Boa Ventura,18,0,"168,6640362",5207
250215105,Boa Vista,22,0,"468,9334117",6377
250220105,Bom Jesus,7,0,"47,3670070",2286
250230005,Bom Sucesso,11,0,"186,0588658",4661
250240905,Bonito de Santa Fé,18,0,"149,7006743",8746
250240930,Viana,3,0,"77,0969032",1506
250250805,Boqueirão,85,0,"245,4678054",16489
250250830,Marinho,5,0,"127,6089796",1109
250260705,Igaracy,20,0,"197,0575635",5648
250270605,Borborema,12,0,"26,1073982",4214
250280505,Brejo do Cruz,76,0,"401,3148437",13613
250290405,Brejo dos Santos,18,0,"93,8571228",5742
250300105,Caaporã,63,0,"95,1520214",16734
250300115,Cupissura,11,0,"55,8657778",4459
250310005,Cabaceiras,11,0,"283,0179456",3342
250310008,Ribeira,7,0,"186,1527193",1993
250320905,Cabedelo,158,0,"26,7601788",57906
250320925,Renascer,7,0,"3,1127021",8613
250330805,Cachoeira dos Índios,33,0,"106,2893882",6669
250330810,Balanços,0,0,"13,5671906",331
250330815,Fátima,7,0,"47,7686349",1288
250330820,São José de Marimbas,7,0,"25,5898256",863
250340705,Cacimba de Areia,14,0,"213,0185023",3291
250350605,Cacimba de Dentro,71,0,"143,9499459",13662
250350610,Logradouro de São Francisco,16,0,"21,1224659",2402
250355505,Cacimbas,9,0,"94,9156201",3894
250355510,São Sebastião,7,0,"29,1520976",3329
250360505,Caiçara,39,0,"123,6769489",6602
250370405,Cajazeiras,230,0,"383,2943409",58372
250370410,Engenheiro Ávidos,21,0,"139,7589376",3599
250370415,Divinópolis,7,0,"39,6497894",1268
250375305,Cajazeirinhas,8,0,"282,6932633",2740
250380305,Caldas Brandão,29,0,"55,9633447",5753
250390205,Camalaú,15,0,"424,9832997",5479
250390210,Pindurão,0,0,"116,8573623",606
250400905,Campina Grande,1502,0,"212,5666636",396481
250400915,Catolé,14,0,"208,5080028",3297
250400920,Galante,22,0,"71,1436615",8014
250400925,São José da Mata,54,0,"99,4398292",11587
250403305,Capim,18,0,"42,5096490",4664
250403315,Olho D'Água do Serrão,14,0,"37,3659293",2306
250407405,Caraúbas,18,0,"486,6216266",3944
250410805,Carrapateira,16,0,"59,0701267",2312
250415705,Casserengue,51,0,"202,7608332",6889
250420705,Catingueira,20,0,"407,8808987",4106
250420710,Itajubatiba,0,0,"119,5427504",385
250430605,Catolé do Rocha,129,0,"201,3481477",26820
250430610,Coronel Maia,7,0,"184,5379831",2098
250430625,Picos,10,0,"165,8785424",1743
250435505,Caturité,29,0,"117,8233278",5254
250440505,Conceição,69,0,"371,1404844",15318
250440510,Cardoso,0,0,"110,6345367",847
250440515,Montevidéo,0,0,"30,7569228",692
250440525,Cabaças dos Martins,3,0,"30,5221948",565
250440530,Mata Grande,3,0,"37,5957615",838
250450405,Condado,53,0,"265,4730456",6451
250460305,Conde,47,0,"169,4080646",25669
250460316,Jacumã,3,0,"1,8587030",1936
250470205,Congo,24,0,"324,6859926",4933
250480105,Coremas,47,0,"372,0124513",14683
250485005,Coxixola,8,0,"173,9423668",1824
250490005,Cruz do Espírito Santo,44,0,"182,4664163",16172
250490010,Nova Massangana,4,0,"10,0458395",923
250500605,Cubati,21,0,"163,5702698",7580
250510505,Cuité,110,0,"371,4424807",17424
250510510,Melo,6,0,"362,3753347",2295
250520405,Cuitegi,41,0,"42,0907552",6730
250523805,Cuité de Mamanguape,23,0,"107,6801717",6251
250527905,Curral de Cima,13,0,"86,4280764",5254
250530305,Curral Velho,0,0,"217,6235178",2292
250535205,Damião,9,0,"186,1975825",4982
250540205,Desterro,29,0,"182,0178098",8067
250550105,Vista Serrana,22,0,"60,3895357",3641
250560005,Diamante,18,0,"214,3215103",5793
250560010,Vazante,0,0,"57,4696138",506
250570905,Dona Inês,64,0,"173,6479094",10380
250580805,Duas Estradas,18,0,"27,0117971",3327
250590705,Emas,21,0,"248,2259493",3011
250600405,Esperança,149,0,"157,8513992",31231
250610305,Fagundes,63,0,"185,0611926",11049
250620205,Frei Martinho,23,0,"238,6583642",2846
250625105,Gado Bravo,29,0,"192,4204330",8179
250630105,Guarabira,229,0,"82,8588518",53948
250630110,Cachoeira,4,0,"79,5282028",3536
250640005,Gurinhém,46,0,"340,4078472",13766
250650905,Gurjão,16,0,"344,5020665",3242
250660805,Ibiara,30,0,"200,2114489",5218
250660810,Cachoeirinha,0,0,"40,1451343",413
250670705,Imaculada,16,0,"177,8753803",7787
250670715,Palmeira,4,0,"139,9289490",2605
250680605,Ingá,69,0,"225,3378879",14559
250680607,Pontina,23,0,"36,8408603",3133
250690505,Itabaiana,69,0,"118,9340943",20200
250690510,Campo Grande,11,0,"36,5978437",1766
250690515,Guarita,5,0,"55,0397599",1216
250700205,Itaporanga,82,0,"460,2104110",23940
250710105,Itapororoca,130,0,"145,8065392",18382
250720005,Itatuba,27,0,"251,7491935",10499
250730905,Jacaraú,56,0,"185,7649667",11505
250730910,Timbó,18,0,"71,0797902",2972
250740805,Jericó,44,0,"177,3558425",7516
250750705,João Pessoa,2595,0,"210,0444714",833932
250760605,Juarez Távora,36,0,"75,6781394",7796
250770505,Juazeirinho,66,0,"474,6064064",17007
250780405,Junco do Seridó,19,0,"180,4248022",6793
250790305,Juripiranga,44,0,"78,7058503",10012
250800005,Juru,22,0,"395,0748721",9234
250810905,Lagoa,21,0,"176,6491378",4415
250820805,Lagoa de Dentro,62,0,"83,5076798",7819
250830705,Lagoa Seca,79,0,"108,2187879",27730
250840605,Lastro,12,0,"107,4159079",3162
250850505,Livramento,28,0,"266,9483739",6877
250855405,Logradouro,26,0,"42,8762393",4797
250860405,Lucena,23,0,"69,4016070",7036
250860415,Praia de Fagundes,17,0,"24,3985277",5524
250870305,Mãe d'Água,19,0,"228,6764540",3583
250880205,Malta,38,0,"172,0099301",6046
250890105,Mamanguape,184,0,"244,6621081",40568
250890125,Pitanga da Estrada,7,0,"92,7716408",4031
250900805,Manaíra,32,0,"255,1171200",9214
250900810,Pelo Sinal,0,0,"96,9083078",1220
250905705,Marcação,10,0,"103,6026780",6304
250905710,Camurupim,10,0,"19,0627333",2695
250910705,Mari,114,0,"155,2648132",21512
250915605,Marizópolis,16,0,"69,9518207",6705
250920605,Massaranduba,46,0,"209,4020744",14139
250930505,Mataraca,23,0,"131,8667701",7470
250930510,Barra de Camaratuba,6,0,"50,5719414",774
250933905,Matinhas,26,0,"36,5220257",4571
250937005,Mato Grosso,22,0,"85,2746097",2543
250939605,Maturéia,17,0,"83,0532030",6433
250940405,Mogeiro,35,0,"113,3541760",9625
250940420,Gameleira,9,0,"100,7392116",4274
250950305,Montadas,29,0,"31,7930278",5812
250960205,Monte Horebe,16,0,"116,8538589",4338
250970105,Monteiro,155,0,"992,6197952",32277
250980005,Mulungu,31,0,"131,7510951",6552
250980010,Leal-Lândia,5,0,"55,5078676",2239
250990905,Natuba,10,0,"66,6014595",5219
250990910,Pirauá,30,0,"135,5711426",3726
251000605,Nazarezinho,36,0,"193,2025581",7203
251010505,Nova Floresta,63,0,"47,5724336",9724
251020405,Nova Olinda,13,0,"81,5163924",5787
251030305,Nova Palmeira,11,3,"314,7481504",4259
251040205,Olho d'Água,20,0,"408,9471207",4875
251040230,Socorro,3,0,"171,5226108",1185
251050105,Olivedos,26,0,"314,6252133",3580
251060005,Ouro Velho,0,0,"128,1103681",2918
251065905,Parari,6,0,"207,8143185",1720
251070905,Passagem,3,0,"123,4221910",2463
251080805,Patos,437,0,"328,3064314",101214
251080810,Santa Gertrudes,5,0,"144,5857269",1951
251090705,Paulista,41,0,"319,5707349",8159
251090707,Ipueiras,8,0,"80,5546859",1555
251090710,Mimoso,20,0,"177,2538161",2120
251100405,Pedra Branca,7,0,"116,8732184",3739
251110305,Pedra Lavrada,43,0,"335,6150919",6859
251120205,Pedras de Fogo,121,0,"406,7293322",29662
251130105,Piancó,63,0,"576,9863313",16441
251140005,Picuí,86,0,"667,7138476",18333
251150905,Pilar,67,0,"103,3058360",12311
251160805,Pilões,37,0,"65,5740661",6815
251170705,Pilõezinhos,13,0,"40,9080400",5329
251180605,Pirpirituba,44,0,"80,6719679",9340
251190505,Pitimbu,21,0,"135,8008109",16751
251200205,Pocinhos,85,0,"437,6577661",16236
251200210,Nazaré,6,0,"186,3095794",1233
251203605,Poço Dantas,15,0,"97,7577986",3830
251207705,Poço de José de Moura,34,0,"94,6464007",4006
251210105,Pombal,185,0,"694,5043808",30778
251210115,Várzea Comprida,6,0,"199,5940925",1695
251220005,Prata,16,0,"201,7876577",3915
251230905,Princesa Isabel,111,0,"368,5693719",21114
251240805,Puxinanã,50,0,"71,1178934",14277
251250705,Queimadas,191,0,"402,7480163",47658
251260605,Quixaba,4,0,"147,1582311",1743
251270505,Remígio,93,0,"183,4593711",17885
251272105,Pedro Régis,36,0,"74,2164337",5766
251274705,Riachão,16,0,"85,2913915",2927
251275405,Riachão do Bacamarte,9,0,"40,2809055",4690
251276205,Riachão do Poço,7,0,"40,4597983",4738
251278805,Riacho de Santo Antônio,9,0,"93,6541211",1955
251280405,Riacho dos Cavalos,28,0,"262,5315950",8493
251290305,Rio Tinto,118,0,"407,6288814",20527
251290307,Barra do Mamanguape,3,0,"49,5899015",1642
251290320,Salema,9,0,"8,0214024",2412
251300005,Salgadinho,3,0,"127,5012419",2357
251300030,São José da Batalha,0,0,"51,5033390",998
251310905,Salgado de São Félix,25,0,"103,1061126",6998
251310907,Dois Riachos,9,0,"33,7733826",2238
251310908,Feira Nova,11,0,"67,1992827",2269
251315805,Santa Cecília,18,0,"217,5772633",7670
251320805,Santa Cruz,43,0,"217,6766096",5947
251330705,Santa Helena,56,0,"211,1431290",5865
251335605,Santa Inês,7,0,"327,6347034",3227
251340605,Santa Luzia,70,0,"440,7661737",14959
251350505,Santana de Mangueira,18,0,"405,1642981",5010
251360405,Santana dos Garrotes,35,0,"263,8314603",5035
251360420,Pitombeira de Dentro,4,0,"97,6527431",1534
251365305,Joca Claudino,6,0,"71,7993831",2539
251370305,Santa Rita,377,0,"392,9533532",138034
251370310,Nossa Senhora do Livramento,21,0,"325,6222037",11876
251380205,Santa Teresinha,20,0,"359,4415850",4402
251385105,Santo André,27,0,"197,7912027",2622
251390105,São Bento,72,0,"245,8396398",32235
251392705,São Bentinho,31,0,"199,6349185",4327
251394305,São Domingos do Cariri,15,0,"233,8353256",2585
251396805,São Domingos,6,0,"170,3609196",2595
251398405,São Francisco,14,0,"90,7241526",3137
251400805,São João do Cariri,34,0,"612,9657659",4226
251410705,São João do Tigre,8,0,"556,7933699",2005
251410710,Santa Maria,9,0,"255,8231384",2258
251420605,São José da Lagoa Tapada,42,0,"333,7236756",7126
251430505,São José de Caiana,3,0,"183,2733118",5034
251440405,São José de Espinharas,17,0,"726,7568634",4083
251445305,São José dos Ramos,19,0,"100,6423715",5891
251450305,São José de Piranhas,73,0,"633,3233761",18236
251450310,Bom Jesus,3,0,"53,5947950",831
251455205,São José de Princesa,20,0,"158,0520277",3416
251460205,São José do Bonfim,16,0,"153,6293739",3242
251465105,São José do Brejo do Cruz,0,0,"253,7874759",1699
251470105,São José do Sabugi,25,0,"213,5553655",4138
251480005,São José dos Cordeiros,5,0,"376,6614336",3411
251490905,São Mamede,58,0,"533,4461177",7470
251500505,São Miguel de Taipu,24,0,"92,4129382",7066
251510405,São Sebastião de Lagoa de Roça,58,0,"46,3719127",11040
251520305,São Sebastião do Umbuzeiro,6,0,"464,3274235",3279
251530205,Sapé,231,0,"236,2031650",48843
251530220,Renascença,14,0,"77,4752956",2463
251540105,Seridó,7,0,"125,5458239",1000
251540110,São Vicente do Seridó,22,0,"137,2049027",9291
251550005,Serra Branca,99,0,"489,6118331",11938
251550015,Santa Luzia do Cariri,7,0,"89,7603465",908
251550020,Sucuru,12,0,"118,7302975",768
251560905,Serra da Raiz,8,0,"31,6786070",3094
251570805,Serra Grande,12,0,"64,3516855",2942
251580705,Serra Redonda,29,0,"55,1968737",6828
251590605,Serraria,37,0,"65,0620838",4885
251593005,Sertãozinho,42,0,"32,4547180",5054
251597105,Sobrado,28,0,"61,9533860",8236
251600305,Solânea,159,0,"233,0428165",26774
251610205,Soledade,51,0,"406,0093891",13171
251610210,Bom Sucesso,3,0,"172,1686686",797
251615105,Sossêgo,12,0,"147,2635845",3345
251620105,Sousa,293,0,"728,4915748",67259
251630005,Sumé,72,0,"730,7886145",16372
251630015,Pio X,3,0,"102,5265986",794
251640905,Tacima,56,0,"245,2364934",8010
251650805,Taperoá,53,0,"628,3646030",14068
251660705,Tavares,41,0,"239,5065614",14101
251670605,Teixeira,44,0,"155,4518907",14631
251675505,Tenório,13,0,"87,4518125",2966
251680505,Triunfo,58,0,"224,3355793",9892
251690405,Uiraúna,98,0,"293,1818077",14930
251700105,Umbuzeiro,23,0,"108,9160615",6522
251700110,Mata Virgem,6,0,"76,6620283",2602
251710005,Várzea,27,0,"191,2823694",2668
251720905,Vieirópolis,26,0,"147,0979910",4864
251740705,Zabelê,3,0,"106,8112110",2228
260005405,Abreu e Lima,379,6,"123,8353558",98387
260005410,Distrito Industrial,0,0,"2,5489227",75
260010405,Afogados da Ingazeira,164,0,"377,6956253",40241
260020305,Afrânio,50,0,"813,5746157",12913
260020310,Arizona,0,0,"166,3729816",1413
260020315,Cachoeira do Roberto,12,0,"431,8395933",3696
260020320,Poção de Afrânio,3,0,"78,8066246",652
260030205,Agrestina,100,0,"113,4048559",20449
260030210,Barra do Chata,8,0,"65,0878480",2264
260030215,Barra do Jardim,6,0,"21,8767561",1066
260040105,Água Preta,94,0,"447,4336044",22807
260040110,Santa Terezinha,17,0,"84,5018157",3654
260050005,Águas Belas,154,0,"514,4383434",34641
260050010,Curral Novo,36,0,"371,5492462",6907
260060905,Alagoinha,46,0,"152,8213871",10103
260060910,Perpétuo Socorro,15,0,"61,4451943",3439
260070805,Aliança,118,0,"87,2286968",25488
260070810,Macujê,8,0,"84,5144891",2304
260070815,Tupaoca,10,0,"31,3461768",4697
260070820,Upatininga,9,0,"69,6831499",3252
260080705,Altinho,99,0,"308,4787493",18356
260080710,Ituguaçu,3,0,"141,6987567",2318
260090605,Amaraji,72,0,"233,2389113",18205
260100305,Angelim,50,0,"118,0881828",10241
260105205,Araçoiaba,61,0,"96,3603498",19243
260110205,Araripina,160,0,"850,1186784",53567
260110208,Gergelim,17,0,"204,0926982",5658
260110210,Lagoa do Barro,14,0,"121,0742113",3759
260110215,Morais,16,0,"455,0690875",7847
260110220,Nascente,32,0,"176,4858608",6337
260110225,Bom Jardim do Araripe,11,0,"177,8512268",3694
260110230,Serrânia,5,0,"52,7021510",4226
260120105,Arcoverde,290,0,"343,9226107",77742
260130005,Barra de Guabiraba,31,0,"118,6392320",12263
260140905,Barreiros,134,0,"145,8234905",38649
260140910,Carimã,0,0,"87,6096722",1472
260150805,Belém de Maria,23,0,"45,8985767",5924
260150810,Batateira,18,0,"27,2461582",4454
260160705,Belém de São Francisco,56,0,"1185,1946997",14067
260160710,Ibó,7,0,"398,9514911",2918
260160715,Riacho Pequeno,8,0,"246,6506957",1316
260170605,Belo Jardim,245,0,"196,9990092",59290
260170610,Água Fria,22,0,"73,5508609",10784
260170615,Serra do Vento,19,0,"217,0253086",4788
260170620,Xucuru,14,0,"159,8697365",4645
260180505,Betânia,18,0,"811,2905823",5522
260180510,São Caetano do Navio,26,0,"432,7832357",5710
260190405,Bezerros,349,0,"428,1615626",57551
260190410,Boas Novas,5,0,"9,7083048",1008
260190415,Sapucarana,11,0,"54,7624599",3135
260200105,Bodocó,63,0,"612,3977246",18065
260200110,Claranã,23,0,"361,3242134",8960
260200115,Feitoria,19,0,"648,0639813",7453
260210005,Bom Conselho,174,0,"436,1806866",34185
260210010,Barra do Brejo,6,0,"83,3453420",1868
260210015,Caldeirões,5,0,"93,8046528",1224
260210020,Lagoa de São José,9,0,"56,3875722",2160
260210025,Rainha Isabel,28,0,"122,4668851",4857
260220905,Bom Jardim,59,0,"53,1369705",14334
260220910,Bizarra,23,0,"73,3651361",8490
260220913,Encruzilhada,13,0,"19,1429184",4928
260220915,Tamboatá,10,0,"36,8157685",3045
260220920,Umari,43,0,"41,6477188",6832
260230805,Bonito,142,0,"264,7147927",29277
260230810,Bentevi,0,0,"91,2518729",2480
260230815,Alto Bonito,25,0,"37,2240476",5717
260240705,Brejão,29,0,"159,7863225",9079
260250605,Brejinho,49,0,"106,0393929",7720
260260505,Brejo da Madre de Deus,69,3,"369,5161950",18423
260260507,Barra do Farias,0,0,"51,0008502",1777
260260510,Fazenda Nova,17,0,"150,3385874",4914
260260520,Mandaçaia,5,0,"32,9722103",1491
260260530,São Domingos,26,0,"158,5179681",22043
260270405,Buenos Aires,41,0,"93,1871000",12808
260280305,Buíque,116,0,"659,7247232",35262
260280310,Carneiro,3,0,"344,3460925",7366
260280315,Catimbau,13,0,"58,5085714",2854
260280320,Guanumbi,24,0,"273,9646001",6615
260290205,Cabo de Santo Agostinho,310,0,"179,1207377",111127
260290210,Juçaral,6,0,"144,6594625",5558
260290215,Ponte dos Carvalhos,145,0,"47,6571283",54795
260290220,Santo Agostinho,64,0,"73,9484847",31960
260300905,Cabrobó,91,0,"1658,6156349",30294
260310805,Cachoeirinha,82,0,"128,0151722",17975
260310810,Cabanas,19,0,"51,2464835",1924
260320705,Caetés,126,0,"294,9461784",28827
260330605,Calçado,53,0,"121,9450442",11093
260340505,Calumbi,27,0,"179,3139656",5228
260345405,Camaragibe,553,0,"51,3214025",147771
260350405,Camocim de São Félix,101,0,"72,0100449",17419
260360305,Camutanga,50,0,"39,1162695",7750
260370205,Canhotinho,59,0,"239,9051579",17672
260370210,Olho d'Água de Dentro,24,0,"132,6219868",5064
260370215,Paquevira,6,0,"50,6404519",1593
260380105,Capoeiras,78,0,"337,1297217",18338
260390005,Carnaíba,35,0,"221,5469895",13033
260390010,Ibitiranga,11,0,"206,2552334",5611
260392605,Carnaubeira da Penha,17,0,"1004,6673706",12239
260400705,Carpina,363,0,"147,0173614",79293
260410605,Caruaru,1005,3,"359,8122622",348900
260410610,Carapotós,20,0,"463,7534912",22108
260410615,Gonçalves Ferreira,30,0,"51,1932131",5451
260410620,Lajedo do Cedro,7,0,"48,3907227",1589
260415505,Casinhas,39,0,"115,8676685",12967
260420505,Catende,92,0,"171,3115332",27364
260420510,Laje Grande,18,0,"37,2821214",4792
260430405,Cedro,33,0,"148,7460023",10518
260440305,Chã de Alegria,42,0,"49,3265784",12984
260450205,Chã Grande,71,0,"84,7874725",20546
260460105,Condado,125,0,"89,6445880",24587
260470005,Correntes,50,0,"260,8292601",14360
260470010,Poço Comprido,11,0,"56,9640982",2771
260480905,Cortês,51,0,"102,8516566",10198
260490805,Cumaru,38,0,"99,6866705",8290
260490810,Ameixas,27,0,"192,5445474",7630
260500405,Cupira,104,0,"68,1491500",22535
260500410,Laje de São José,5,0,"27,0061480",983
260510305,Custódia,122,0,"838,4236557",30420
260510310,Maravilha,27,0,"439,0087024",3798
260510315,Quitimbu,9,0,"126,6939615",3481
260515205,Dormentes,32,0,"244,6555243",8744
260515210,Caatinga Grande,4,0,"343,5958511",2787
260515215,Lagoa de Fora,8,0,"298,5199999",1897
260515218,Lagoas,18,0,"499,3929514",2891
260515220,Monte Orebe,4,0,"152,8879187",869
260520205,Escada,233,0,"202,7379606",53669
260520210,Frexeiras,21,0,"139,8460821",6222
260530105,Exu,81,0,"472,1023923",18916
260530110,Tabocas,8,0,"92,5054575",2123
260530115,Timorante,21,0,"244,0635435",4409
260530120,Viração,4,0,"270,2351369",3598
260530125,Zé Gomes,5,0,"257,8792629",2797
260540005,Feira Nova,98,0,"107,7256516",21427
260545905,Fernando de Noronha,0,0,"18,6094747",3167
260550905,Ferreiros,83,0,"92,5164035",15026
260560805,Flores,42,0,"502,5652207",12955
260560808,Fátima,17,0,"248,8104988",4506
260560810,Sítio dos Nunes,5,0,"244,1824588",2886
260570705,Floresta,92,0,"1613,1879532",25640
260570710,Airi,10,0,"1268,8060182",2806
260570720,Nazaré do Pico,8,0,"722,9537418",1691
260580605,Frei Miguelinho,36,0,"99,7543608",6606
260580610,Lagoa de João Carlos,35,0,"112,9527675",7030
260590505,Gameleira,94,0,"92,7131756",16095
260590510,Cuiambuca,0,0,"99,2536400",986
260590515,José da Costa,0,0,"65,8141284",1133
260600205,Garanhuns,534,0,"164,8985317",126310
260600210,Iratama,13,0,"125,7558716",3214
260600215,São Pedro,29,0,"90,0558925",8786
260600220,Miracica,18,0,"77,8413058",4196
